"platform","brand","keyword_matched","text","created_at","date","author","like_count","repost_count","post_uri"
"Bluesky","galaxy z","galaxy z","Samsung Maliyetleri Kontrol Altına Almaya Çalışıyor! Samsung, 2026 yılına girerken teknoloji dünyasında oldukça riskli bir mali denge oyununun ortasında kalmış görünüyor. Şirket, bir yandan devrimsel üç parçalı katlanabilir telefonu Galaxy Z TriFold ile inovasyon şovu yaparken, diğer yandan ana…","2025-12-29T21:13:45Z","2025-12-29 21:13:45+00:00","ercanceviz.bsky.social","0","0","at://did:plc:v7nvkhezqq33xrcgasafhbw4/app.bsky.feed.post/3mb5qw2ba4w2a"
"Bluesky","galaxy s","galaxy s","Never again.","2025-12-29T21:14:11.665Z","2025-12-29 21:14:11.665000+00:00","lucaszellers.bsky.social","1","0","at://did:plc:6h3waaqe6nbwt6ksbwkaoo2g/app.bsky.feed.post/3mb5qwrnx5c2m"
"Bluesky","galaxy s","galaxy s","NASA Astronomy Hourly Picture - 2006-04-14: Smoke from the Cigar Galaxy #Astronomy #NASA #Space","2025-12-29T21:20:07.686828Z","2025-12-29 21:20:07.686828+00:00","nasadailypicbot.bsky.social","1","0","at://did:plc:a4rncxtx6abz2p5j7iqqioup/app.bsky.feed.post/3mb5rbgssov2n"
"Bluesky","galaxy z","galaxy z","Droid Life より Current Galaxy Z TriFold Pricing Has Samsung Losing Money With Each Sale 現在のGalaxy Z TriFold価格は、サムスンは各販売でお金を失っている","2025-12-29T21:23:43.127430+00:00","2025-12-29 21:23:43.127430+00:00","gigowat.bsky.social","0","0","at://did:plc:dwecjm5n7fyljcjk3vi7x5oa/app.bsky.feed.post/3mb5rht4ggu24"
"Bluesky","galaxy s","galaxy s","I see. I don't mind about such feature in general (Steam included), even have the profile disabled 😅. But yes, it's a pity having it available and not being able to use it. Hoping for it to land eventually 🤞. There was some work in that direction github.com/Heroic-Games... but looks stalled/paused.","2025-12-29T21:45:35.645Z","2025-12-29 21:45:35.645000+00:00","soulchainer.eurosky.social","1","0","at://did:plc:azbsofgh4hyzt2itsvouhc6b/app.bsky.feed.post/3mb5sowegf22d"
"Bluesky","galaxy note","galaxy note","LA Galaxy bled 66 goals last season, tied for 3rd worst (only SKC allowed more, at 70).  They now have Haak and Glesnes to rebuild a backline around. THIS IS CALLED IDENTIFYING A PROBLEM, AND ADDRESSING IT.  MLS TEAMS TAKE NOTE.","2025-12-29T21:52:04.950Z","2025-12-29 21:52:04.950000+00:00","bobvsoccer.bsky.social","2","0","at://did:plc:ldvhybtxiqgefxbbjmrfosaj/app.bsky.feed.post/3mb5t2jsv4e2k"
"Bluesky","galaxy s","galaxy s","times I dropped that Galaxy S III, which I'd odd because I'm not a butterfingers. And the GS7 that spousal unit had for like 4 years went on to a friend who used it another 4, I think. You couldn't destroy that thing.","2025-12-29T22:20:32.449Z","2025-12-29 22:20:32.449000+00:00","gaylord.pink","1","0","at://did:plc:ujafzee4rojvbuf2xugdgcqh/app.bsky.feed.post/3mb5ung3o4c2e"
"Bluesky","galaxy s","galaxy s","Feed: ""Universe Today"" By: Mark Thompson (https://www.universetoday.com/authors/mark) on Monday, December 29, 2025","2025-12-29T23:16:47.615427+00:00","2025-12-29 23:16:47.615427+00:00","longtail-news.bsky.social","0","0","at://did:plc:o6ggjvnj4ze3mnrpnv5oravg/app.bsky.feed.post/3mb5xs2fpoi2g"
"Bluesky","galaxy s","galaxy s","If we don’t get a decent amount of Rosa merch for the Galaxy movie, I will literally burst many blood vessels","2025-12-30T00:35:13.196Z","2025-12-30 00:35:13.196000+00:00","justanotherrosa2.bsky.social","0","0","at://did:plc:voscetevqk4l4o6rog6pgfpd/app.bsky.feed.post/3mb646agoyc2l"
"Bluesky","galaxy s","galaxy s","⚽️🎙 LIVE SHOW TONIGHT! 🎙⚽️ Join us for some Galaxy-talk! Haak becomes the newest member of the Galaxy as LA is ALL DEFENSE, so far. What can that mean for 2026.   📆 TONIGHT ⏰ 8 PM 👥 Josh + @Kbaxter11 📺 youtube.com/live/YUnTPmk... #LAGalaxy #MLS  #Soccer #Podcast","2025-12-30T01:00:04.290Z","2025-12-30 01:00:04.290000+00:00","galaxypodcast.bsky.social","1","0","at://did:plc:gpd6rc2lbrj3yssbgdvwe2br/app.bsky.feed.post/3mb65kq2oul27"
"Bluesky","galaxy s","galaxy s","⚽️🎙 LIVE SHOW IN 2 HOURS! 🎙⚽️ Another ""defender"" joins the Galaxy. What is Kuntz cooking? What possibilities does this open up for Vanney? Formation change? Let's talk!  📆 TONIGHT ⏰ 8 PM 👥 Josh + @Kbaxter11 📺 youtube.com/live/YUnTPmk... #LAGalaxy #MLS  #Soccer #Podcast","2025-12-30T02:00:24.766Z","2025-12-30 02:00:24.766000+00:00","galaxypodcast.bsky.social","2","0","at://did:plc:gpd6rc2lbrj3yssbgdvwe2br/app.bsky.feed.post/3mb6awmo6ih2w"
"Bluesky","galaxy s","galaxy s","⚽️🎙 LIVE SHOW IN 60 MINS! 🎙⚽️ Get up to date on the latest Galaxy addition. Why the short term contract? And what can a Defensive Midfielder/ Defender bring to Vanney? Let's talk! 📆 TONIGHT ⏰ 8 PM 👥 Josh + @Kbaxter11 📺 youtube.com/live/YUnTPmk... #LAGalaxy #MLS  #Soccer #Podcast","2025-12-30T03:00:11.946Z","2025-12-30 03:00:11.946000+00:00","galaxypodcast.bsky.social","0","0","at://did:plc:gpd6rc2lbrj3yssbgdvwe2br/app.bsky.feed.post/3mb6ebjlkjp27"
"Bluesky","galaxy s","galaxy s","Galaxy S26 Ultra: Samsung aposta em câmera turbinada, mas será que vale a pena? O Galaxy S26 Ultra promete chegar com uma das maiores evoluções fotográficas da linha S nos últimos anos. Segundo vazamentos recentes, a Samsung está preparando um upgrade triplo na câmera principal do aparelho:…","2025-12-30T03:03:26Z","2025-12-30 03:03:26+00:00","tecstudio.com.br","0","0","at://did:plc:mxjk6khoja4hmkpnxj4shki6/app.bsky.feed.post/3mb6ehdiwhr2x"
"Bluesky","galaxy s","galaxy s","The universe is tired—but it’s still punching the clock. Here's a shirt from Kenny The Bartender's Tee Emporium @TeePublic -Buying one supports Grumpy Dingo Radio & keeps us streaming!!! #Burnout #CosmicBurnout #Sun #Tshirt #GrumpyDingoRadio","2025-12-30T04:00:07.827Z","2025-12-30 04:00:07.827000+00:00","grumpydingoradio.bsky.social","1","1","at://did:plc:p5wmowz5jeossekwlpymknrk/app.bsky.feed.post/3mb6hmoacwo2d"
"Bluesky","galaxy s","galaxy s","⚽️🎙 LIVE SHOW RIGHT NOW! 🎙⚽️ Join us for the last show of the year. Galaxy get MORE defensive. The upside of Haak and what the Galaxy can do with him. Let's talk! 📆 TONIGHT ⏰ 8 PM 👥 Josh + @Kbaxter11 📺 youtube.com/live/YUnTPmk... #LAGalaxy #MLS  #Soccer #Podcast","2025-12-30T04:00:13.209Z","2025-12-30 04:00:13.209000+00:00","galaxypodcast.bsky.social","1","0","at://did:plc:gpd6rc2lbrj3yssbgdvwe2br/app.bsky.feed.post/3mb6hmu43zi2s"
"Bluesky","galaxy fold","galaxy fold","9to5Google より Galaxy Z Fold 7 and Pixel Watch 4 were my favorite products of 2025 – what about you? Galaxy Z Fold 7 と Pixel Watch 4 は 2025 年の私のお気に入りの製品でした。","2025-12-30T04:03:35.097361+00:00","2025-12-30 04:03:35.097361+00:00","gigowat.bsky.social","0","0","at://did:plc:dwecjm5n7fyljcjk3vi7x5oa/app.bsky.feed.post/3mb6hsto3ar2b"
"Bluesky","galaxy s","galaxy s","Galaxy S26’s Exynos 2600 chip could deliver a big on-device AI leap. Read more about it in our article linked below. ⏬ #Exynos2600 #Exynos","2025-12-30T04:14:51.432Z","2025-12-30 04:14:51.432000+00:00","sammobile.com","3","0","at://did:plc:rvxv4ym53kmhtdulkxkhadkk/app.bsky.feed.post/3mb6igy6j422h"
"Bluesky","galaxy z","galaxy z","#astro-ph.GA Origin | Interest | Match","2025-12-30T05:00:00.000Z","2025-12-30 05:00:00+00:00","observatories.activitypub.awakari.com.ap.brid.gy","0","0","at://did:plc:jj2lpid4xbgegeryqvc4wjd5/app.bsky.feed.post/3mb6n7gjzu3u2"
"Bluesky","galaxy fold","galaxy fold","The Biggest Tech Surprises Of The Year: 5 Products That Truly Impressed Our Editors 2025: A Year of Transformative Innovation In 2025, the technology landscape evolved at an unprecedented.... @cosmicmeta.ai #Tech https://u2m.io/k9Bleay6","2025-12-30T05:09:55.810Z","2025-12-30 05:09:55.810000+00:00","cosmicmeta.io","0","0","at://did:plc:clvbcmqqmnwzuox2logw4od4/app.bsky.feed.post/3mb6ljho5aa2k"
"Bluesky","galaxy note","galaxy note","MacRumors より Samsung's Year End Sale Introduces Major Discounts on Popular Monitors and TVs サムスンの年末販売は、人気モニターとテレビの主要な割引を導入","2025-12-30T05:32:01.836212+00:00","2025-12-30 05:32:01.836212+00:00","gigowat.bsky.social","0","0","at://did:plc:dwecjm5n7fyljcjk3vi7x5oa/app.bsky.feed.post/3mb6mqyjtwh2b"
"Bluesky","galaxy fold","galaxy fold","Feed: ""9to5Toys"" By: Justin Kahn on Monday, December 29, 2025","2025-12-30T06:11:58.409294+00:00","2025-12-30 06:11:58.409294+00:00","longtail-news.bsky.social","0","0","at://did:plc:o6ggjvnj4ze3mnrpnv5oravg/app.bsky.feed.post/3mb6oyi6kl42g"
"Bluesky","galaxy z","galaxy z","Published in #MNRAS: ""JADES: carbon-enhanced, nitrogen-normal compact galaxy at z = 11.2"", Scholtz et al. This is Fig. 1: for the caption & to read the paper please visit academic.oup.com/mnras/articl...  @royalastrosoc.bsky.social   @academic.oup.com","2025-12-30T07:16:56.874Z","2025-12-30 07:16:56.874000+00:00","rasjournals.bsky.social","1","0","at://did:plc:34yfw3j42tkrh2n4f7hwmjou/app.bsky.feed.post/3mb6smlitt22c"
"Bluesky","galaxy s","galaxy s","""AF15's 2025 Art Summary"" With 2025 winding down to a close, I figured now is the best time to showcase my yearly art summary, where I highlight my best and/or favorite artworks of this year. Here's to more artworks from me in 2026! #ArtSummary2025","2025-12-30T07:36:44.562Z","2025-12-30 07:36:44.562000+00:00","animationfan15.bsky.social","4","0","at://did:plc:xxzgb75suvnvv577eu7ncefj/app.bsky.feed.post/3mb6tpy5xl22f"
"Bluesky","galaxy z","galaxy z","Samsung perde dinheiro com cada Galaxy Z TriFold vendido para conquistar mercado #dinheiro #galaxy #mercado #samsung","2025-12-30T08:56:03Z","2025-12-30 08:56:03+00:00","tugate.ch","0","0","at://did:plc:a3bytqa2zaerm5c5tg3ja4tc/app.bsky.feed.post/3mb6y5uqatj2x"
"Bluesky","galaxy z","galaxy z","「galaxy 2600 exynos」に関する記事です: https://getnavi.jp/gadgets/1076344/","2025-12-30T09:52:18.002674+00:00","2025-12-30 09:52:18.002674+00:00","buchikuma.bsky.social","0","0","at://did:plc:jf26a7dgps3fck4zc7anchdl/app.bsky.feed.post/3mb73cewioo2p"
"Bluesky","galaxy z","galaxy z","記事の要約: Samsungの次期フラッグシップスマートフォン「Galaxy Z Flip8」には、自社開発の2nmプロセッサー「Exynos 2600」が搭載される見込みです。しかし、このプロセッサーが外部モデム「Exynos 5410」を採用していることが明らかになり、バッテリーの持続時間に対する懸念が高まっています。この情報はリーカーのErencan Yilmaz氏や韓国メディアのThe Elecによって報じられています。","2025-12-30T09:52:18.571707+00:00","2025-12-30 09:52:18.571707+00:00","buchikuma.bsky.social","0","0","at://did:plc:jf26a7dgps3fck4zc7anchdl/app.bsky.feed.post/3mb73cfhwd223"
"Bluesky","galaxy s","galaxy s","Imagine a Galaxy Fold with a wide screen, merging the Flip 7's pocket size and the Fold 7's full versatility.","2025-12-30T11:43:29.421Z","2025-12-30 11:43:29.421000+00:00","mustooguy.bsky.social","0","0","at://did:plc:h5qcaj2foepvyfbxh3k6l55l/app.bsky.feed.post/3mb7bj7gvnl2b"
"Bluesky","galaxy s","galaxy s","Not long after it started rolling out, Samsung seems to have paused the rollout of its latest – and possibly...","2025-12-30T13:07:55.271413+00:00","2025-12-30 13:07:55.271413+00:00","technology-news.bsky.social","1","0","at://did:plc:fsftz5ue2bvlvkb6zx2bqdnh/app.bsky.feed.post/3mb7ga6gqty2l"
"Bluesky","galaxy z","galaxy z","Feed: ""Droid Life | Opinionated Android news."" By: Tim on Monday, December 29, 2025","2025-12-30T13:32:19.769581+00:00","2025-12-30 13:32:19.769581+00:00","longtail-news.bsky.social","0","0","at://did:plc:o6ggjvnj4ze3mnrpnv5oravg/app.bsky.feed.post/3mb7hluhxfb24"
"Bluesky","galaxy s","galaxy s","Samsung Galaxy S26 Ultra : une vidéo dévoile son design massif en avance www.01net.com/actualites/s...","2025-12-30T13:37:30.582Z","2025-12-30 13:37:30.582000+00:00","01net.com","2","0","at://did:plc:kfsaqdm4624tghuu4nydph2i/app.bsky.feed.post/3mb7hv3h3jt2m"
"Bluesky","galaxy z","galaxy z","サムスンGalaxy Z TriFold、約24万円の高額販売にも関わらず赤字⁉️ 次期S26も部品高騰で発売延期の危機。スマホ業界のコストインフレの実態を解説。 https://biggo.jp/news/202512301324_Samsung_Galaxy_Z_TriFold_Sells_at_a_Loss #GalaxyZTriFold #GalaxyS26","2025-12-30T13:41:31+00:00","2025-12-30 13:41:31+00:00","techtrendsjp.bsky.social","0","0","at://did:plc:65rfrzfssqwps6p5pl74vggw/app.bsky.feed.post/3mb7i4bh6sr2t"
"Bluesky","galaxy z","galaxy z","三星Galaxy Z TriFold賣一臺虧一臺，成本高達200萬韓元！S26系列也因零件漲價面臨延遲危機。 https://biggo.com.tw/news/202512301324_Samsung_Galaxy_Z_TriFold_Sells_at_a_Loss #SamsungGalaxyZTriFold #GalaxyZTriFold","2025-12-30T13:41:36+00:00","2025-12-30 13:41:36+00:00","biggo-news.bsky.social","0","0","at://did:plc:36mz5lutk7mmac4vdnijpd3x/app.bsky.feed.post/3mb7i4g53232x"
"Bluesky","galaxy fold","galaxy fold","Oppo Find N6のリーク情報が本格化！2026年1月発売予定で、Snapdragon 8 Eliteと200MPカメラを搭載し、Galaxy Z Fold 8やiPhone Foldに先行する最強折りたたみ機になるか？詳細は記事で。 https://biggo.jp/news/202512301322_Oppo-Find-N6-Leak-Specs-Launch #OppoFindN6 #折りたたみスマホ","2025-12-30T13:53:38+00:00","2025-12-30 13:53:38+00:00","techtrendsjp.bsky.social","0","0","at://did:plc:65rfrzfssqwps6p5pl74vggw/app.bsky.feed.post/3mb7irwvdtx2v"
"Bluesky","galaxy s","galaxy s","Super Mario Galaxy La Película va a tener una alianza de lo más inesperada 🦖 🐢  nintenduo.com/filtracion-s...","2025-12-30T14:00:18.175Z","2025-12-30 14:00:18.175000+00:00","nintenduo.com","0","0","at://did:plc:r6ag2klvtlzyhmjamsrkar4x/app.bsky.feed.post/3mb7j5toov32k"
"Bluesky","galaxy z","galaxy z","The Samsung Galaxy Z Fold7 ad I keep seeing on Twitch is one of the worst, least appealing ads I have ever had the misfortune of seeing on the platform in recent memory and the integrated Google Gemini garbage as a selling point is the cherry on top. Yeah I'll stick with my outdated phones, thanks.","2025-12-30T14:37:18.461Z","2025-12-30 14:37:18.461000+00:00","guardian4thwall.bsky.social","2","0","at://did:plc:s7abpfuagobs7feoweqg3coq/app.bsky.feed.post/3mb7l7z3f4c2e"
"Bluesky","galaxy s","galaxy s","#Frisshírek #Hírek #Nintendo Nem az Odyssey 2-re van szükségünk: ez a Mario-játék érdemelné meg igazán a folytatást","2025-12-30T16:39:07Z","2025-12-30 16:39:07+00:00","badsector-thegeek.bsky.social","0","0","at://did:plc:i3mdi6qcroph6scrsy2bhvcc/app.bsky.feed.post/3mb7rzu6wvz2c"
"Bluesky","galaxy s","galaxy s","Taylor and Kat in @planetx.bsky.social ’s Galaxy stories.","2025-12-30T16:56:36.215Z","2025-12-30 16:56:36.215000+00:00","superobscure.com","11","0","at://did:plc:wjzzandsgvhxfpwzp2jq3lur/app.bsky.feed.post/3mb7sz3nu7c2p"
"Bluesky","galaxy s","galaxy s","... Reading through the patch notes right now that are on Discord... OG3's Birthday 3-Star cards from 2024 are gonna be dumped into Galaxy Explorer. Huh. So, I take it those won't be available to exchange during the 2026 birthday events. Noted.","2025-12-30T17:10:24.994Z","2025-12-30 17:10:24.994000+00:00","alismonitos.bsky.social","0","0","at://did:plc:rrjgpabkiemg4thovwbehog5/app.bsky.feed.post/3mb7trs24qk2c"
"Bluesky","galaxy z","galaxy z","9to5Google より Galaxy Z TriFold suffers horrific defeat in durability test; there’s just more to break Galaxy Z TriFoldは耐久性試験でひどい敗北を喫し、破損するだけの余地があります","2025-12-30T17:21:50.753206+00:00","2025-12-30 17:21:50.753206+00:00","gigowat.bsky.social","0","0","at://did:plc:dwecjm5n7fyljcjk3vi7x5oa/app.bsky.feed.post/3mb7ugaieuj2p"
"Bluesky","galaxy z","galaxy z","El Galaxy Z TriFold levanta pasiones: este periodista tecnológico con más de 1.800 móviles voló hasta Corea para conseguir el nuevo plegable de Samsung www.larazon.es/tecnologia-c...","2025-12-30T17:24:34.304Z","2025-12-30 17:24:34.304000+00:00","davidfreire.bsky.social","0","0","at://did:plc:kajiajvu7ej2nvuirfslgjhq/app.bsky.feed.post/3mb7ul3zytb2x"
"Bluesky","galaxy s","galaxy s","Galaxy S26 & S26 Ultra LEAKED New camera island design, rounded corners, thinner bezels, repositioned S Pen slot. Taller/thinner Ultra with wider apertures.","2025-12-30T18:19:41.282Z","2025-12-30 18:19:41.282000+00:00","techhounder.bsky.social","1","0","at://did:plc:oot26ht5tnxlep3x25ii3tr6/app.bsky.feed.post/3mb7xnns6lc22"
"Bluesky","galaxy fold","galaxy fold","Foldable smartphones remain niche; Samsung's expensive Galaxy Z TriFold offers a two-screen, two-fold design but design flaws and high cost limit mainstream adoption.","2025-12-30T19:35:46.205Z","2025-12-30 19:35:46.205000+00:00","gadgetsbriefly.bsky.social","0","0","at://did:plc:yes6cn2ebbuskqzbtspoa4yf/app.bsky.feed.post/3mba3ocoikm2g"
"Bluesky","galaxy s","galaxy s","Why LPDDR6 RAM Could Be Galaxy S26’s Biggest Performance Upgrade LPDDR6 is the next-generation low-power DRAM designed for smartphones. It brings faster performance, better power efficiency, and stronger reliability than today’s LPDDR5X memory. With higher speeds and smarter power management,…","2025-12-30T19:52:25Z","2025-12-30 19:52:25+00:00","toolcome.bsky.social","0","0","at://did:plc:sdmas34o5b3cnzyrvzvqafrf/app.bsky.feed.post/3mba4tjmicr27"
"Bluesky","galaxy s","galaxy s","Feed: ""Android Headlines"" By: Sai Krishna on Tuesday, December 30, 2025","2025-12-30T20:36:38.245371+00:00","2025-12-30 20:36:38.245371+00:00","longtail-news.bsky.social","0","0","at://did:plc:o6ggjvnj4ze3mnrpnv5oravg/app.bsky.feed.post/3mba7clt6gf2n"
"Bluesky","galaxy z","galaxy z","Feed: ""Android Headlines"" By: Kristijan Lucic on Tuesday, December 30, 2025","2025-12-30T20:36:55.993037+00:00","2025-12-30 20:36:55.993037+00:00","longtail-news.bsky.social","0","0","at://did:plc:o6ggjvnj4ze3mnrpnv5oravg/app.bsky.feed.post/3mba7d4qgnh2a"
"Bluesky","galaxy z","galaxy z","Review of Samsung's Galaxy Z TriFold: sturdy but poor camera performance and has some unique design flaws that make it even less polished than regular foldables (Vlad Savov/Bloomberg) Main Link | Techmeme Permalink","2025-12-30T20:55:49Z","2025-12-30 20:55:49+00:00","techmeme.com","0","0","at://did:plc:pv7fudnt4dspurzdnyq73pfe/app.bsky.feed.post/3mbaaeu572j22"
"Bluesky","galaxy s","galaxy s","Yeah! Galaxy Tab is much better! /s","2025-12-30T21:24:51.428Z","2025-12-30 21:24:51.428000+00:00","wodin.bsky.social","1","0","at://did:plc:srfdd3uuidbdxqepqlcneyyk/app.bsky.feed.post/3mbabyrapp22w"
"Bluesky","galaxy s","galaxy s","Thank you for hosting! I ADORE an oc art share!! I’m Crystal and Im really into supernatural/fantasy themes.  This is Marquis, the current Demon King. My precious boy 🥹 Oh! Gonna tag: @vibblyart.bsky.social  @joxeren.bsky.social  @double-4-designer.bsky.social  @chronicallymellow.bsky.social","2025-12-30T21:29:29.457Z","2025-12-30 21:29:29.457000+00:00","crystal-limeade.bsky.social","15","6","at://did:plc:tli3w2wml6fbapr7fsu7kxgq/app.bsky.feed.post/3mbacb2ij3223"
"Bluesky","galaxy z","galaxy z","🇧🇫 Annonce | CAF Trophy Hunt : Gagnez un Samsung Galaxy Z Fold7, une Xbox Series X, un iPad Air et d’autres prix avec la promotion 1xBet ! [Burkina 24] #Afropages","2025-12-30T21:31:36.000Z","2025-12-30 21:31:36+00:00","afropages.bsky.social","0","0","at://did:plc:meqmwbhzho65fuef7notuzr5/app.bsky.feed.post/3mbacew55zm2y"
